id;revenueusd;country;day;dateRegistered;subscriptionStatus
f70c72ff-0d2d-51c9-ab3f-bcb5aa326824;1,029354687;au;0;7/29/2019;notSubscribed
faba78af-9cdf-532e-86b2-595c9726babe;1,29696016;th;0;08/01/2019;subscribed
fc230e71-ed1a-55bb-88ec-7b46a5ac9883;10,45994814;au;0;7/25/2019;notSubscribed
fd2ba8e3-7658-5190-a607-f6c7c6784ff8;1,294019009;th;0;8/19/2019;subscribed
04cc922e-919c-50f4-aeeb-96b332e09424;0,99;us;0;7/30/2019;notSubscribed
04cc922e-919c-50f4-aeeb-96b332e09424;3,98;us;5;7/30/2019;notSubscribed
04cc922e-919c-50f4-aeeb-96b332e09424;11,96;us;7;7/30/2019;notSubscribed
0e57336e-fc8c-5cba-8a0c-46552c0acb7a;1,203495075;gb;0;8/19/2019;subscribed
0e5a9936-e20e-525c-8887-1c8b1336aa23;4,99;us;0;08/11/2019;notSubscribed
13847939-5af7-5e3f-9523-ce19fef37e81;5,98;us;0;7/30/2019;notSubscribed
14e069fb-df03-577f-a9e5-d9423ba0c839;1,264771347;id;0;8/17/2019;notSubscribed
1ba1f5b1-22f4-52cb-bd7c-72fd1efb7b16;1,13484014;th;0;08/01/2019;subscribed
206d70fa-b1a3-5e3a-85d0-7d4e33c9709d;58,50331892;ph;0;08/02/2019;notSubscribed
24b49336-6ca7-5bab-b6c3-51dacb59138b;6,499717256;th;0;8/21/2019;subscribed
2735173f-c385-5963-bc6c-b6732b53a360;37,26313014;gb;0;7/26/2019;subscribed
2735173f-c385-5963-bc6c-b6732b53a360;80,56838667;gb;1;7/26/2019;subscribed
2735173f-c385-5963-bc6c-b6732b53a360;92,77954342;gb;4;7/26/2019;subscribed
2735173f-c385-5963-bc6c-b6732b53a360;110,9936291;gb;5;7/26/2019;subscribed
2735173f-c385-5963-bc6c-b6732b53a360;129,2147063;gb;6;7/26/2019;subscribed
2735173f-c385-5963-bc6c-b6732b53a360;147,4426981;gb;8;7/26/2019;subscribed
2735173f-c385-5963-bc6c-b6732b53a360;159,5721874;gb;11;7/26/2019;subscribed
2735173f-c385-5963-bc6c-b6732b53a360;177,6268744;gb;17;7/26/2019;subscribed
2735173f-c385-5963-bc6c-b6732b53a360;201,7215643;gb;20;7/26/2019;subscribed
29381ebc-4040-571c-8323-567a3a7f8272;0,99;us;0;7/30/2019;notSubscribed
2c742720-d161-512b-94a5-a0664cd484cb;4,99;us;0;08/06/2019;notSubscribed
37a35bb1-9b97-5bd5-a32e-aa1541a4d1ec;9,99;us;0;08/07/2019;notSubscribed
37a35bb1-9b97-5bd5-a32e-aa1541a4d1ec;27,96;us;1;08/07/2019;notSubscribed
37a35bb1-9b97-5bd5-a32e-aa1541a4d1ec;35,94;us;4;08/07/2019;notSubscribed
37a35bb1-9b97-5bd5-a32e-aa1541a4d1ec;53,91;us;5;08/07/2019;notSubscribed
3c87e48d-9ff8-527e-8dbb-04841ecb1c9d;14,99;us;0;08/02/2019;notSubscribed
3c87e48d-9ff8-527e-8dbb-04841ecb1c9d;16,98;us;7;08/02/2019;notSubscribed
3c87e48d-9ff8-527e-8dbb-04841ecb1c9d;26,97;us;14;08/02/2019;notSubscribed
3c87e48d-9ff8-527e-8dbb-04841ecb1c9d;36,96;us;16;08/02/2019;notSubscribed
3e169525-0f21-543a-a525-8bf55caa3b87;4,99;us;0;7/27/2019;notSubscribed
466f56c3-ae21-53cd-91c2-7acefa5d5495;1,297199662;th;0;8/16/2019;subscribed
4c46e237-559b-50a8-be55-b02ec32f2f89;9,99;us;0;08/08/2019;notSubscribed
4c83e095-756c-5fe4-8841-00656c698f5b;4,99;us;0;7/26/2019;notSubscribed
4c83e095-756c-5fe4-8841-00656c698f5b;9,98;us;2;7/26/2019;notSubscribed
4c83e095-756c-5fe4-8841-00656c698f5b;12,97;us;4;7/26/2019;notSubscribed
4c83e095-756c-5fe4-8841-00656c698f5b;17,96;us;5;7/26/2019;notSubscribed
4c83e095-756c-5fe4-8841-00656c698f5b;22,95;us;7;7/26/2019;notSubscribed
4c83e095-756c-5fe4-8841-00656c698f5b;27,94;us;9;7/26/2019;notSubscribed
4c83e095-756c-5fe4-8841-00656c698f5b;32,93;us;14;7/26/2019;notSubscribed
4c83e095-756c-5fe4-8841-00656c698f5b;40,91;us;15;7/26/2019;notSubscribed
4c83e095-756c-5fe4-8841-00656c698f5b;45,9;us;20;7/26/2019;notSubscribed
4d2a0c43-478a-5584-b2e3-6057f992d7a9;34,09277763;th;0;7/31/2019;subscribed
4d2a0c43-478a-5584-b2e3-6057f992d7a9;47,90894412;th;9;7/31/2019;subscribed
50d61b1f-8cc3-5f06-bafd-e207a43565ae;4,99;us;0;7/27/2019;notSubscribed
50d61b1f-8cc3-5f06-bafd-e207a43565ae;24,98;us;5;7/27/2019;notSubscribed
50d61b1f-8cc3-5f06-bafd-e207a43565ae;44,96;us;6;7/27/2019;notSubscribed
50d61b1f-8cc3-5f06-bafd-e207a43565ae;46,95;us;14;7/27/2019;notSubscribed
511b58d3-518e-5bb0-80d2-50509632899b;5,82087437;th;0;08/12/2019;subscribed
55835345-27f9-5a6e-9121-b7ca20c5c79d;2,99;us;0;08/06/2019;notSubscribed
59283205-bca9-5fc2-8191-2516283a0c49;9,99;us;0;08/12/2019;notSubscribed
5b314343-2c8e-58f2-a4cf-470f95cc97a1;9,99;us;0;8/19/2019;notSubscribed
5b69afc5-2627-59d0-9d9d-12ade567d276;5,555600467;au;0;7/26/2019;notSubscribed
5b69afc5-2627-59d0-9d9d-12ade567d276;10,99213893;au;14;7/26/2019;notSubscribed
5c6c7e62-a012-57ff-a9fb-2213f1feb273;2,99;us;0;08/11/2019;notSubscribed
6ca6ff7c-575e-5d4e-ab83-18203d9d5d57;4,99;us;0;7/26/2019;notSubscribed
6ca6ff7c-575e-5d4e-ab83-18203d9d5d57;9,98;us;6;7/26/2019;notSubscribed
6ca6ff7c-575e-5d4e-ab83-18203d9d5d57;12,97;us;7;7/26/2019;notSubscribed
70333919-4dfd-5606-a5c8-544c6ffecef0;2,99;us;0;08/03/2019;notSubscribed
70333919-4dfd-5606-a5c8-544c6ffecef0;7,98;us;11;08/03/2019;notSubscribed
70710171-d9d3-5c4e-bebb-6fd645b05d87;6,482453321;th;0;8/20/2019;subscribed
7081da97-ccad-58bd-9fc6-1f893e5db382;12,98;us;0;08/09/2019;notSubscribed
7b375ba9-1d49-532b-a259-24cc2871672c;8,97;us;0;7/30/2019;notSubscribed
7b375ba9-1d49-532b-a259-24cc2871672c;13,96;us;3;7/30/2019;notSubscribed
7f6187f5-9684-500f-ae05-f34d254cebc9;17,97;us;0;7/28/2019;notSubscribed
7f6187f5-9684-500f-ae05-f34d254cebc9;25,95;us;1;7/28/2019;notSubscribed
7f6187f5-9684-500f-ae05-f34d254cebc9;28,94;us;13;7/28/2019;notSubscribed
812b1549-0c8d-5c85-9f98-6f377779df33;4,99;us;0;08/07/2019;notSubscribed
817447d0-8609-5589-b0b1-055bd3cff920;9,99;us;0;08/11/2019;notSubscribed
817447d0-8609-5589-b0b1-055bd3cff920;22,97;us;7;08/11/2019;notSubscribed
819d2592-ba2d-5bde-9e5e-8b5f09893bf2;5,790179935;th;0;08/02/2019;subscribed
859678a0-7d0e-521b-aa2f-c135293435b2;1,261341393;id;0;8/16/2019;notSubscribed
859678a0-7d0e-521b-aa2f-c135293435b2;11,59030739;id;1;8/16/2019;notSubscribed
859678a0-7d0e-521b-aa2f-c135293435b2;17,78236582;id;3;8/16/2019;notSubscribed
873e0c55-26b0-5d9c-8ee6-300dfe10478c;4,99;us;0;7/26/2019;notSubscribed
88df0589-aa9d-5729-bafe-2195037af6ac;4,99;us;0;7/31/2019;notSubscribed
965c1613-2c6d-51d2-be9e-eebe9bc6e44e;17,97;us;0;7/27/2019;notSubscribed
965c1613-2c6d-51d2-be9e-eebe9bc6e44e;22,96;us;7;7/27/2019;notSubscribed
9710ffcf-7b01-5a7f-ad74-16aae15ea08b;2,98;us;0;8/18/2019;notSubscribed
99f69b9b-bbaa-5dcd-9f1f-fb273e6efb84;9,99;us;0;8/20/2019;notSubscribed
a3a35da4-a3b8-58fb-9492-23b351e86099;1,296317165;th;0;7/30/2019;subscribed
a44b24d8-2b05-5b34-aa5a-c0787fed84c8;14,99;us;0;08/02/2019;notSubscribed
a81ce72b-b8cf-59a9-b390-73dba5ac5509;2,99;us;0;7/26/2019;notSubscribed
a81f81eb-5d64-5d12-b6a1-24c43cab8840;14,98;us;0;7/28/2019;notSubscribed
a81f81eb-5d64-5d12-b6a1-24c43cab8840;19,97;us;4;7/28/2019;notSubscribed
a8c8355a-2778-57ec-904d-0af76fade615;0,99;us;0;7/25/2019;notSubscribed
a8c8355a-2778-57ec-904d-0af76fade615;8,97;us;7;7/25/2019;notSubscribed
a9f4cada-ceb6-56e6-9fdc-5421685c5ec1;0,99;us;0;8/16/2019;notSubscribed
ac9bf492-c22e-58b8-a80e-bc682c74922f;125;id;0;8/20/2019;notSubscribed
bba03b0c-bac2-5d93-9ab4-bc6515fe0e4e;9,99;us;0;8/17/2019;notSubscribed
c6437cfd-7817-56ee-b3de-b4dd95a1244f;14,98;us;0;8/15/2019;notSubscribed
c6437cfd-7817-56ee-b3de-b4dd95a1244f;24,97;us;1;8/15/2019;notSubscribed
c6437cfd-7817-56ee-b3de-b4dd95a1244f;27,96;us;2;8/15/2019;notSubscribed
d0af0b07-375b-5d35-9f9b-62bae7ed4cb2;0,99;us;0;8/16/2019;notSubscribed
d6f8862a-25ba-5574-9eff-c6f0d5665640;92;id;0;08/12/2019;notSubscribed
db38bcad-4e13-5713-8d75-d12ada04cf9e;17,97;us;0;08/10/2019;notSubscribed
e13bc364-563c-5f16-9bce-fe84cd58f41f;2,99;us;0;7/26/2019;notSubscribed
e13bc364-563c-5f16-9bce-fe84cd58f41f;7,98;us;2;7/26/2019;notSubscribed
ed1e5bc2-f5ca-5bdc-b1b9-ec0d7baa76aa;19,99;us;0;08/06/2019;notSubscribed
fd5cdb2e-3585-52ec-a0ed-179f68d5074e;7,774673581;th;0;7/29/2019;subscribed
fd5cdb2e-3585-52ec-a0ed-179f68d5074e;9,07163374;th;3;7/29/2019;subscribed
fd5cdb2e-3585-52ec-a0ed-179f68d5074e;10,37286151;th;5;7/29/2019;subscribed
fd76fecc-3dea-5931-9343-e124ff42c22b;6,133124866;fr;0;8/13/2019;subscribed
fed0229f-4562-5799-97dc-5c7507a697e2;1,261341393;id;0;8/16/2019;notSubscribed
02176ebe-870a-5f0b-b857-054875aa1e58;6,201562439;id;0;08/10/2019;notSubscribed
03f0b047-87cf-5d00-b108-cbd1175ab4dc;6,183205153;id;0;08/05/2019;notSubscribed
073c43c5-bf89-50a7-9bb5-9a2d9311321b;24,98;us;0;08/11/2019;notSubscribed
0a5ed024-3b22-5977-a41c-0aeebdeba6b4;1,297199662;th;0;8/16/2019;subscribed
0b1ec379-32f3-57d5-a703-3ea197daf47e;2,99;us;0;8/21/2019;notSubscribed
126f3bcf-6166-51dc-9173-bde72810ee3c;4,99;us;0;08/03/2019;notSubscribed
198ac67d-cde5-58f9-a144-658774964e31;4,99;us;0;08/01/2019;notSubscribed
1bbccbf2-ee86-5e07-ba72-d2f07367c7de;14,99;us;0;08/03/2019;notSubscribed
20b1742d-687d-5220-83e2-af708ce70997;6,078472194;fr;0;08/01/2019;subscribed
2bd0d1da-6f12-51f4-bd64-df06f000f03e;10,16920253;au;0;08/12/2019;notSubscribed
2bd0d1da-6f12-51f4-bd64-df06f000f03e;13,20030046;au;1;08/12/2019;notSubscribed
2dd549c8-d618-59ba-ae77-3c2154776195;112;id;0;7/27/2019;notSubscribed
2fdd6c5f-8e16-5a29-aafe-7b5b8f45b64e;4,99;us;0;8/15/2019;notSubscribed
2fdd6c5f-8e16-5a29-aafe-7b5b8f45b64e;5,98;us;1;8/15/2019;notSubscribed
2fdd6c5f-8e16-5a29-aafe-7b5b8f45b64e;20,96;us;4;8/15/2019;notSubscribed
30cd7275-c80f-5ae8-a6da-839f0701797a;9,99;us;0;08/03/2019;notSubscribed
3333bb67-6172-591c-8fee-b35dd7f00785;19,99;us;0;8/19/2019;notSubscribed
3d407c23-d4fa-56e4-815d-bfa32b3bad47;1,293988102;th;0;8/17/2019;subscribed
3d47356f-7cc0-549a-b380-dfb91de8e2dc;19,99;us;0;7/26/2019;notSubscribed
3d47356f-7cc0-549a-b380-dfb91de8e2dc;29,98;us;4;7/26/2019;notSubscribed
3d47356f-7cc0-549a-b380-dfb91de8e2dc;39,97;us;6;7/26/2019;notSubscribed
3d47356f-7cc0-549a-b380-dfb91de8e2dc;74,95;us;7;7/26/2019;notSubscribed
3d47356f-7cc0-549a-b380-dfb91de8e2dc;89,94;us;9;7/26/2019;notSubscribed
3d47356f-7cc0-549a-b380-dfb91de8e2dc;109,93;us;21;7/26/2019;notSubscribed
3d47356f-7cc0-549a-b380-dfb91de8e2dc;119,92;us;23;7/26/2019;notSubscribed
4245bef7-4d93-5ca7-8f25-b89ca94f60a8;2,99;us;0;08/02/2019;notSubscribed
43cb8e7e-87c3-54d0-ba7f-5974912b91e0;3,208384983;th;0;7/30/2019;subscribed
477744ac-3a03-5f09-8290-67d05a3219ae;9,99;us;0;08/07/2019;notSubscribed
49d87578-bc95-54aa-9c5c-f8a346b54e16;2,99;us;0;8/16/2019;notSubscribed
49f19459-c705-5a49-8807-8c13ae1992e9;0,99;us;0;7/28/2019;notSubscribed
4d711547-3c7c-56aa-b0cf-4342bcdb833d;4,99;us;0;08/10/2019;notSubscribed
4da079c7-07f1-5a66-8444-3af056667305;4,99;us;0;7/30/2019;notSubscribed
4da079c7-07f1-5a66-8444-3af056667305;7,98;us;16;7/30/2019;notSubscribed
4da079c7-07f1-5a66-8444-3af056667305;17,97;us;18;7/30/2019;notSubscribed
4da079c7-07f1-5a66-8444-3af056667305;27,96;us;19;7/30/2019;notSubscribed
4e07be3a-bbd7-5086-9faa-40641d039742;1,29696016;th;0;08/01/2019;subscribed
4e7d4b53-201e-5c45-9b44-37e00a6a75d2;12,19697075;fr;0;8/21/2019;subscribed
52d0b99c-74fc-53b7-b161-70aeb87fd818;0,99;us;0;8/17/2019;notSubscribed
52d0b99c-74fc-53b7-b161-70aeb87fd818;2,98;us;2;8/17/2019;notSubscribed
57b09221-b647-565c-94b4-3ba793173faf;0,99;us;0;7/28/2019;notSubscribed
57d54dc0-b395-5c99-9f41-54fe0c0293dc;9,99;us;0;8/17/2019;notSubscribed
58b17b50-3587-5f0c-80bf-98dc102a43ea;4,99;us;0;8/14/2019;notSubscribed
5b11bcdf-8352-5aee-8eda-16181d25cb7e;9,99;us;0;08/02/2019;notSubscribed
5baf3084-6889-5dd5-bb6c-8d32e8b5aad6;9,99;us;0;8/13/2019;notSubscribed
5d90e8c9-8893-5303-a7e4-a6a1f59f86b7;5,98;us;0;8/16/2019;notSubscribed
5f366e49-e046-57d8-ae9f-bce69a890537;1,029893894;au;0;7/28/2019;notSubscribed
5f59f422-b61b-51ac-a76b-b8844b40304f;4,99;us;0;7/30/2019;notSubscribed
62db2cd8-964b-5ef5-b475-0df2a6639d86;4,99;us;0;08/01/2019;notSubscribed
62db2cd8-964b-5ef5-b475-0df2a6639d86;9,98;us;2;08/01/2019;notSubscribed
62db2cd8-964b-5ef5-b475-0df2a6639d86;24,96;us;11;08/01/2019;notSubscribed
6385af5d-0684-57b6-bcd5-4e298645b294;0,99;us;0;7/25/2019;notSubscribed
6385af5d-0684-57b6-bcd5-4e298645b294;5,98;us;9;7/25/2019;notSubscribed
64a9ddab-daf2-55d7-8ad8-6396af6fef62;4,99;us;0;7/25/2019;notSubscribed
70f4399a-7e16-5ad3-9731-e45150921228;2,99;us;0;08/07/2019;notSubscribed
70f70f75-9df0-586f-a112-00bab9a07e64;4,99;us;0;7/27/2019;notSubscribed
70f70f75-9df0-586f-a112-00bab9a07e64;22,96;us;12;7/27/2019;notSubscribed
70f70f75-9df0-586f-a112-00bab9a07e64;30,94;us;14;7/27/2019;notSubscribed
70f70f75-9df0-586f-a112-00bab9a07e64;43,92;us;17;7/27/2019;notSubscribed
72713615-1ef7-5021-a169-d2ea584471ce;4,99;us;0;8/21/2019;notSubscribed
728f919a-617c-5ebb-8688-c9c33be05809;1,285362208;id;0;7/28/2019;notSubscribed
728f919a-617c-5ebb-8688-c9c33be05809;2,569202034;id;3;7/28/2019;notSubscribed
73265a33-c207-5407-832c-08cff12ae1db;6,469474787;th;0;08/02/2019;subscribed
73265a33-c207-5407-832c-08cff12ae1db;12,97561365;th;1;08/02/2019;subscribed
73265a33-c207-5407-832c-08cff12ae1db;26,76406917;th;4;08/02/2019;subscribed
73265a33-c207-5407-832c-08cff12ae1db;33,24652249;th;18;08/02/2019;subscribed
757f5f7b-3673-56d2-afd8-42793271943c;6,98;us;0;08/10/2019;notSubscribed
77573201-97cf-5df8-a32e-0e9f672fc7fc;17,97;us;0;7/25/2019;notSubscribed
778bdede-9e7d-51d2-a9c4-b5fcf34c4ad9;12,98;us;0;7/27/2019;notSubscribed
778bdede-9e7d-51d2-a9c4-b5fcf34c4ad9;13,97;us;1;7/27/2019;notSubscribed
778bdede-9e7d-51d2-a9c4-b5fcf34c4ad9;21,95;us;9;7/27/2019;notSubscribed
778bdede-9e7d-51d2-a9c4-b5fcf34c4ad9;29,93;us;14;7/27/2019;notSubscribed
79f5d373-d9a9-5a4a-a1e2-ea270263f76b;6,292743378;id;0;7/26/2019;notSubscribed
7af776b0-ebcf-5dcb-8893-03f4d3168ee7;0,99;us;0;7/28/2019;notSubscribed
7c5bbdea-f5c8-5760-8cec-dbf620ccbb55;1,266557407;id;0;8/19/2019;notSubscribed
7dbba2d5-53d3-51a8-a3f6-6678eaf2a623;1,99;us;0;08/10/2019;notSubscribed
81dc859e-4999-549b-93e4-e82aad6361d3;9,99;us;0;7/31/2019;notSubscribed
81dc859e-4999-549b-93e4-e82aad6361d3;14,98;us;4;7/31/2019;notSubscribed
89998ad8-a437-570f-80cb-f27ca8a175d2;24,30804252;gb;0;08/03/2019;subscribed
8b9c4578-bffd-5221-981b-724b3b8fbd57;0,99;us;0;7/28/2019;notSubscribed
8b9c4578-bffd-5221-981b-724b3b8fbd57;5,98;us;5;7/28/2019;notSubscribed
8de5e233-f922-543b-85d1-9de95ebcd100;14,98;us;0;8/17/2019;notSubscribed
8de5e233-f922-543b-85d1-9de95ebcd100;19,97;us;1;8/17/2019;notSubscribed
91ce929b-e607-57c6-91ff-df0bad8dee1c;9,99;us;0;7/31/2019;notSubscribed
91ce929b-e607-57c6-91ff-df0bad8dee1c;14,98;us;15;7/31/2019;notSubscribed
95ea6935-c54c-5c32-b6a3-35344188c1d1;4,99;us;0;8/18/2019;notSubscribed
97755039-d5d4-50ca-9bbe-f56c57a21e60;554;id;0;7/28/2019;notSubscribed
9b826eb7-3b60-57a7-8865-e5e6f2c642e5;9,99;us;0;08/02/2019;notSubscribed
9b826eb7-3b60-57a7-8865-e5e6f2c642e5;12,98;us;5;08/02/2019;notSubscribed
a013e906-1686-5219-8636-fc8659e4f8bb;7,98;us;0;7/25/2019;notSubscribed
a22f707e-356c-596d-aeab-372909393be4;6,468444841;th;0;8/18/2019;subscribed
a391f1e5-ac46-54fe-8e5e-16013a53c093;19,99;us;0;08/05/2019;notSubscribed
a91ac184-af9f-55cb-be02-78059aa14141;2,99;us;0;08/10/2019;notSubscribed
ae69781a-7c88-55cf-a15d-53fe3bc15141;1106;id;0;08/02/2019;notSubscribed
b1ef879e-d3d1-58ee-87bb-902e2babe502;6,014211488;gb;0;08/12/2019;subscribed
b1ef879e-d3d1-58ee-87bb-902e2babe502;12,02884393;gb;3;08/12/2019;subscribed
b781c83f-2f5b-564b-b99f-7b13741c71e9;2,99;us;0;08/03/2019;notSubscribed
bcdccb37-996c-5e68-92f4-9b8f352a2c8e;1,283839826;id;0;7/31/2019;notSubscribed
c452053d-e55a-5336-8808-a9534893c414;31,50088278;th;0;7/26/2019;subscribed
c452053d-e55a-5336-8808-a9534893c414;51,76588528;th;6;7/26/2019;subscribed
cb7ab9b2-aaa4-5fda-84e9-529f64bf7b23;9,99;us;0;08/11/2019;notSubscribed
d5137be0-c917-5825-bd1f-78618128a609;97;id;0;7/28/2019;notSubscribed
d64d034a-3aa1-5a97-9936-9cb98e25a772;14,98;us;0;7/31/2019;notSubscribed
d64d034a-3aa1-5a97-9936-9cb98e25a772;19,97;us;1;7/31/2019;notSubscribed
d6c961f8-6132-5b8a-839a-f8720a03bbdc;19,99;us;0;7/25/2019;notSubscribed
d6c961f8-6132-5b8a-839a-f8720a03bbdc;20,98;us;3;7/25/2019;notSubscribed
d6c961f8-6132-5b8a-839a-f8720a03bbdc;35,97;us;6;7/25/2019;notSubscribed
dedc9f7e-0b04-5934-a0f5-882e0035bd30;10,57009238;th;0;08/05/2019;subscribed
dedc9f7e-0b04-5934-a0f5-882e0035bd30;17,05877733;th;1;08/05/2019;subscribed
e0009eab-a1a0-55cd-bbe7-745856c2bee8;4,99;us;0;7/28/2019;notSubscribed
e0009eab-a1a0-55cd-bbe7-745856c2bee8;12,97;us;13;7/28/2019;notSubscribed
e0009eab-a1a0-55cd-bbe7-745856c2bee8;17,96;us;19;7/28/2019;notSubscribed
e436b83a-ac96-511e-a47e-74d845b69caf;12,98;us;0;7/26/2019;notSubscribed
e4585d40-3a8e-5226-83fe-cbb571e3e063;1,029354687;au;0;7/29/2019;notSubscribed
e5747d4b-f7cf-59f6-a1fe-55d913b93f55;5,400640364;us;0;08/06/2019;notSubscribed
e67642fb-d57f-5708-9c9f-defa39ed4f0e;10,00835197;fr;0;7/30/2019;subscribed
e67642fb-d57f-5708-9c9f-defa39ed4f0e;13,91793374;fr;11;7/30/2019;subscribed
e88697e6-c684-556c-a074-8bf916f8e3fb;14,99;us;0;7/31/2019;notSubscribed
e88697e6-c684-556c-a074-8bf916f8e3fb;29,98;us;1;7/31/2019;notSubscribed
e88697e6-c684-556c-a074-8bf916f8e3fb;34,97;us;6;7/31/2019;notSubscribed
e88697e6-c684-556c-a074-8bf916f8e3fb;49,96;us;9;7/31/2019;notSubscribed
e88697e6-c684-556c-a074-8bf916f8e3fb;54,95;us;15;7/31/2019;notSubscribed
e88697e6-c684-556c-a074-8bf916f8e3fb;64,94;us;16;7/31/2019;notSubscribed
e88697e6-c684-556c-a074-8bf916f8e3fb;74,93;us;18;7/31/2019;notSubscribed
ee87dfbd-754b-52b0-ba31-f043891d7b7e;14,98;us;0;08/01/2019;notSubscribed
ef68b9f0-4ac6-5f9f-a1b5-f28001aca312;9,99;us;0;08/04/2019;notSubscribed
ef68b9f0-4ac6-5f9f-a1b5-f28001aca312;24,97;us;15;08/04/2019;notSubscribed
f3dff589-6d65-5944-a967-598db322bdf9;1,296602634;th;0;8/15/2019;subscribed
f3dff589-6d65-5944-a967-598db322bdf9;2,593802295;th;1;8/15/2019;subscribed
03d72c98-e495-5256-bd1b-7d96e070650b;5,432526618;au;0;08/03/2019;notSubscribed
0588900f-16de-5c08-ab6d-08fc51f1cfc8;9,99;us;0;7/29/2019;notSubscribed
0632215e-4e43-5058-b591-d7cf4b88ce31;10,18356759;au;0;8/14/2019;notSubscribed
084ec7f7-d96a-5d29-8915-8c4605faad60;6,482453321;th;0;8/20/2019;subscribed
1272cb79-fa38-53ea-b846-9492aa901765;1,297199662;th;0;8/16/2019;subscribed
1272cb79-fa38-53ea-b846-9492aa901765;2,59088863;th;2;8/16/2019;subscribed
1b02fb4b-16b5-50a0-8101-c61bd9eea6b5;2,99;us;0;08/07/2019;notSubscribed
1d99db96-d316-5f49-8ac9-8e67a7d632e5;2,99;us;0;7/28/2019;notSubscribed
1d99db96-d316-5f49-8ac9-8e67a7d632e5;7,98;us;10;7/28/2019;notSubscribed
20942f24-09aa-5dc6-a074-1a311e820b21;3,878131956;fr;0;8/16/2019;subscribed
20942f24-09aa-5dc6-a074-1a311e820b21;16,06849518;fr;2;8/16/2019;subscribed
2336f0b9-6b9e-56e5-b4af-893d6a39fe44;1,264771347;id;0;8/17/2019;notSubscribed
26db87d8-2795-5163-812b-43ed97ff18c1;9,99;us;0;08/04/2019;notSubscribed
26db87d8-2795-5163-812b-43ed97ff18c1;14,98;us;6;08/04/2019;notSubscribed
26db87d8-2795-5163-812b-43ed97ff18c1;34,97;us;11;08/04/2019;notSubscribed
2f116928-1672-5520-9bea-48541b19829e;0,99;us;0;7/31/2019;notSubscribed
2f116928-1672-5520-9bea-48541b19829e;5,98;us;3;7/31/2019;notSubscribed
35e659ab-24da-5600-b504-094ecd052469;4,99;us;0;08/02/2019;notSubscribed
3882f34d-9e42-5538-b02a-1ca5ebd9aca5;19,99;us;0;7/26/2019;notSubscribed
3c6e10b8-cde4-54ff-b3b6-3c823e96f0c3;4,99;us;0;7/27/2019;notSubscribed
3f2e248a-a45c-5515-81d7-92b636089219;4,05938317;th;0;08/11/2019;subscribed
3f2e248a-a45c-5515-81d7-92b636089219;10,54538148;th;5;08/11/2019;subscribed
3f2e248a-a45c-5515-81d7-92b636089219;17,01382632;th;7;08/11/2019;subscribed
42e76a4f-3e79-5c9e-b6d2-2f0a147200c4;4,99;us;0;7/26/2019;notSubscribed
42e76a4f-3e79-5c9e-b6d2-2f0a147200c4;12,97;us;1;7/26/2019;notSubscribed
42e76a4f-3e79-5c9e-b6d2-2f0a147200c4;20,95;us;2;7/26/2019;notSubscribed
42e76a4f-3e79-5c9e-b6d2-2f0a147200c4;21,94;us;5;7/26/2019;notSubscribed
4590f463-26d7-577c-bc06-d97aa2ef6a59;4,99;us;0;7/31/2019;notSubscribed
4590f463-26d7-577c-bc06-d97aa2ef6a59;7,98;us;9;7/31/2019;notSubscribed
4590f463-26d7-577c-bc06-d97aa2ef6a59;10,97;us;10;7/31/2019;notSubscribed
59baed5c-03ee-5556-8bf0-72761a69b545;4,99;us;0;7/27/2019;notSubscribed
59baed5c-03ee-5556-8bf0-72761a69b545;19,98;us;1;7/27/2019;notSubscribed
59baed5c-03ee-5556-8bf0-72761a69b545;44,96;us;4;7/27/2019;notSubscribed
59baed5c-03ee-5556-8bf0-72761a69b545;49,95;us;8;7/27/2019;notSubscribed
59baed5c-03ee-5556-8bf0-72761a69b545;51,94;us;13;7/27/2019;notSubscribed
59baed5c-03ee-5556-8bf0-72761a69b545;56,93;us;14;7/27/2019;notSubscribed
59baed5c-03ee-5556-8bf0-72761a69b545;61,92;us;19;7/27/2019;notSubscribed
59baed5c-03ee-5556-8bf0-72761a69b545;71,91;us;21;7/27/2019;notSubscribed
59baed5c-03ee-5556-8bf0-72761a69b545;81,9;us;22;7/27/2019;notSubscribed
5a78b0a9-487c-5d0e-b413-de2a624ea206;9,99;us;0;08/11/2019;notSubscribed
5a9f24de-3948-5176-8c49-aece1056d621;3,206215925;th;0;8/14/2019;subscribed
5a9f24de-3948-5176-8c49-aece1056d621;8,996950991;th;5;8/14/2019;subscribed
5c2438d3-35ab-5806-be03-fdf6eb4151a3;9,99;us;0;08/07/2019;notSubscribed
5c2438d3-35ab-5806-be03-fdf6eb4151a3;19,98;us;12;08/07/2019;notSubscribed
6074f2bd-6708-543a-bf9a-2b08f552ff06;2,99;us;0;08/04/2019;notSubscribed
66d85f32-65de-5c80-9fb6-ac608a53381e;4,046672393;th;0;7/28/2019;subscribed
66d85f32-65de-5c80-9fb6-ac608a53381e;10,55281126;th;6;7/28/2019;subscribed
6a0b3fdc-949c-5cb5-86fc-85ff96428a24;8,97;us;0;7/29/2019;notSubscribed
6a0b3fdc-949c-5cb5-86fc-85ff96428a24;13,96;us;3;7/29/2019;notSubscribed
6a0b3fdc-949c-5cb5-86fc-85ff96428a24;16,95;us;4;7/29/2019;notSubscribed
